,ResponseId,Finished,Progress,FL_149_DO,question,response,acc
1485,R_2aOD2vis41J4xgK,TRUE,100,Normal,Q435,connectivity,0
1326,R_3ELsbo6gRQx3rq1,TRUE,100,Normal,Q435,continuity,0
1688,R_333xeYqoXvSSQaJ,TRUE,100,Highlight,Q435,Continuity,0
1378,R_3n3p3juEvcT3HuL,TRUE,100,Passage,Q435,corrilation,0
1671,R_2ScLVlPN14CttTE,TRUE,100,Passage,Q435,cracks,0
1683,R_3JKwkM2K4tt3R84,TRUE,100,Passage,Q435,cracks,0
1507,R_25sW4YbTl1EEz6x,TRUE,100,Normal,Q435,creaks,0
1208,R_2vcu60gKo4KxxhQ,TRUE,100,Normal,Q435,density,0
1583,R_2ClUfwGDTLHpUC8,TRUE,100,Highlight,Q435,density,0
1140,R_doEkERgZ6cCH5Ad,TRUE,100,Highlight,Q435,distance,0
1618,R_3D24pRFqRuyXtUZ,TRUE,100,Normal,Q435,distance,0
1646,R_1mJFNQduzE3p3eD,TRUE,100,Highlight,Q435,Do not remember,0
1477,R_2ElRv8lWPp8ZwBh,TRUE,100,Highlight,Q435,Dont know,0
1278,R_3po0cT865xNF73K,TRUE,100,Normal,Q435,feet,0
1345,R_2tnxOiq6ndG1lNf,TRUE,100,Normal,Q435,Flow,0
1529,R_3Em0xF6a8L4HIZM,TRUE,100,Passage,Q435,flow,0
1481,R_25AtJsS9F9gf9Il,TRUE,100,Normal,Q435,fluidity,0
1486,R_0T9G9M78fmSfz3P,TRUE,100,Highlight,Q435,fracture,0
1640,R_pGm9E90CqPpkgFz,TRUE,100,Passage,Q435,fractured,0
1604,R_YS4ZV7Vuhi2sp7b,TRUE,100,Passage,Q435,g,0
1505,R_0CYZUnbmWShcF1f,TRUE,100,Passage,Q435,gaps,0
1232,R_1ginRNwckOH57cJ,TRUE,100,Highlight,Q435,ground table,0
1225,R_QmnXTjfry8ikU49,TRUE,100,Normal,Q435,ground water,0
1288,R_3MfjriSwWESG9j2,TRUE,100,Normal,Q435,ground water,0
1363,R_1eEInFq6vlvG9t7,TRUE,100,Highlight,Q435,how much ground water,0
1364,R_wTM8dqidzfqfaMh,TRUE,100,Normal,Q435,how much water seeps through,0
1171,R_3hrTFNEw2kLhk1f,TRUE,100,Passage,Q435,i don't know,0
1517,R_20Uyi3xT0FwbCZD,TRUE,100,Passage,Q435,I don't remember,0
1512,R_1gSVEZ4c3vxbhoQ,TRUE,100,Passage,Q435,I have no idea,0
1470,R_3j86z7Yetcwgi7h,TRUE,100,Normal,Q435,idk,0
1499,R_2arkx2dMytmg2Ot,TRUE,100,Normal,Q435,idk,0
1472,R_wRAx32lgW7fBya5,TRUE,100,Highlight,Q435,impermeably,0
1151,R_3en4ixgNbCfQrte,TRUE,100,Highlight,Q435,inches,0
1318,R_3L4zC2hQ3L3S4ZH,TRUE,100,Highlight,Q435,inches,0
1320,R_1j7VURvpkEPdYvO,TRUE,100,Passage,Q435,inches,0
1365,R_2VC51BinpzqL1ll,TRUE,100,Passage,Q435,inches,0
1682,R_2zCr63jfha3NIhs,TRUE,100,Normal,Q435,inches,0
1299,R_2Pd0UHgwFjq8O0u,TRUE,100,Highlight,Q435,inpermiable,0
1611,R_1cTfmYYEZHPqdFQ,TRUE,100,Normal,Q435,interconnection,0
1443,R_3LYFB9dz3VCKxaX,TRUE,100,Highlight,Q435,jfjf,0
1346,R_2AWhPQg345FE3qe,TRUE,100,Passage,Q435,Length,0
1255,R_2bTsML5wGBi2sj3,TRUE,100,Passage,Q435,line,0
1269,R_2Pna07D0j5sZl6s,TRUE,100,Highlight,Q435,liters,0
1652,R_3rZY37ePVvyFpBg,TRUE,100,Normal,Q435,math,0
1192,R_1H74umFtuE4SxFb,TRUE,100,Passage,Q435,measurement,0
1575,R_10O7AVRKjXmF2vE,TRUE,100,Passage,Q435,measurements,0
1309,R_XI1CQHe54LzugSJ,TRUE,100,Highlight,Q435,meters,0
1612,R_2an2fFYVe8dOLTL,TRUE,100,Highlight,Q435,meters,0
1224,R_2y3pau4Tp3sxeOd,TRUE,100,Highlight,Q435,N/A,0
1644,R_1mIOo5LypVujsBz,TRUE,100,Passage,Q435,n/a,0
1137,R_1F8wtbHI0O6D8ok,TRUE,100,Passage,Q435,NA,0
1138,R_3DpZ0GgrsxZMvgi,TRUE,100,Normal,Q435,NA,0
1139,R_233RzrQC8sg6yve,TRUE,100,Normal,Q435,NA,0
1142,R_1lc6oH7yzAqbhJ9,TRUE,100,Passage,Q435,NA,0
1143,R_2mJfzTZuUmS9xzb,TRUE,100,Highlight,Q435,NA,0
1146,R_1dn4mqRNe9trI5K,TRUE,100,Passage,Q435,NA,0
1147,R_11WJEtMf22Y8haC,TRUE,100,Highlight,Q435,NA,0
1148,R_2R9OLmjETrQ6XmQ,TRUE,100,Normal,Q435,NA,0
1149,R_3QQ2ua6uCSnlVl7,TRUE,100,Normal,Q435,NA,0
1152,R_CmJa4iIJgRRgy4N,TRUE,100,Highlight,Q435,NA,0
1154,R_YRBNgAMdzqmBCPT,TRUE,100,Passage,Q435,NA,0
1155,R_41kMqSBlU9XieaZ,TRUE,100,Normal,Q435,NA,0
1158,R_2roJn4CF0u4s1vK,TRUE,100,Normal,Q435,NA,0
1162,R_2CsqZ9Wlgc5JpHu,TRUE,100,Highlight,Q435,NA,0
1164,R_2uCb6symjEueHr2,TRUE,100,Highlight,Q435,NA,0
1166,R_xA7Mb8N2SKxYs49,TRUE,100,Normal,Q435,NA,0
1167,R_1LpWeKjg7sikctE,TRUE,100,Highlight,Q435,NA,0
1168,R_AsO3By8nhDBVuuZ,TRUE,100,Passage,Q435,NA,0
1173,R_CdmT2VJ8L3Zjpe1,TRUE,100,Passage,Q435,NA,0
1176,R_DqnUrBZS6bqLpzX,TRUE,100,Normal,Q435,NA,0
1189,R_1RABJB0TXYQh9br,TRUE,100,Highlight,Q435,NA,0
1196,R_Reom65nGgbP4W3f,TRUE,100,Normal,Q435,NA,0
1198,R_3fDd6V86GO61pjk,TRUE,100,Normal,Q435,NA,0
1206,R_1IFPjQHG46Npu3h,TRUE,100,Passage,Q435,NA,0
1207,R_QnxTZ2TFX7FSJH3,TRUE,100,Highlight,Q435,NA,0
1218,R_31L4BSIk5iBgAAv,TRUE,100,Highlight,Q435,NA,0
1219,R_2uE9Ep4FGdQL1w9,TRUE,100,Normal,Q435,NA,0
1226,R_3PmB7SIWoUjG69h,TRUE,100,Passage,Q435,NA,0
1227,R_2uUMf0kvNagfJG4,TRUE,100,Highlight,Q435,NA,0
1228,R_XgJahBXCw13GE8h,TRUE,100,Passage,Q435,NA,0
1235,R_1Ho9pX8LXEm82dZ,TRUE,100,Highlight,Q435,NA,0
1236,R_AsNLRSrIugSIarL,TRUE,100,Highlight,Q435,NA,0
1237,R_3KTrhUkZ8eUXECI,TRUE,100,Normal,Q435,NA,0
1239,R_TqqpE9AdjvGvZGV,TRUE,100,Passage,Q435,NA,0
1242,R_3GuAWlVheOsBbsB,TRUE,100,Normal,Q435,NA,0
1249,R_2QF0rTKeJJTwqKL,TRUE,100,Normal,Q435,NA,0
1250,R_zezvmYgXW2OujcZ,TRUE,100,Passage,Q435,NA,0
1252,R_2dgY6iJ4nP17zta,TRUE,100,Normal,Q435,NA,0
1254,R_3nf793iLeprrb9k,TRUE,100,Normal,Q435,NA,0
1256,R_1IGE56Stu4lujeP,TRUE,100,Normal,Q435,NA,0
1257,R_egiKvIrcLjXNISl,TRUE,100,Highlight,Q435,NA,0
1258,R_OdSaGcSBQNuud3z,TRUE,100,Passage,Q435,NA,0
1261,R_1IsgJW8oeWr2zrw,TRUE,100,Normal,Q435,NA,0
1262,R_2QRoOWWKYOnz1vl,TRUE,100,Highlight,Q435,NA,0
1263,R_yEcP0W4YxMurCiB,TRUE,100,Normal,Q435,NA,0
1266,R_1Q4aXpnh3OjCoHH,TRUE,100,Highlight,Q435,NA,0
1277,R_cBC29h6Gn6UJHYl,TRUE,100,Passage,Q435,NA,0
1282,R_2bV69F3cEPZjGGE,TRUE,100,Highlight,Q435,NA,0
1285,R_2QWBCyF8hzyEwwC,TRUE,100,Highlight,Q435,NA,0
1286,R_3GqSJGN3pHl66Hk,TRUE,100,Passage,Q435,NA,0
1297,R_BxrFDv0SyZM8M8h,TRUE,100,Passage,Q435,NA,0
1300,R_2ZByr3zw9nsxXIf,TRUE,100,Passage,Q435,NA,0
1303,R_a8K7lF3jlKOkWRz,TRUE,100,Passage,Q435,NA,0
1304,R_2bK9aVYGmvd0dQk,TRUE,100,Normal,Q435,NA,0
1306,R_AtzPlKvbaR32ta1,TRUE,100,Passage,Q435,NA,0
1307,R_2chnS2z6oc7mQJf,TRUE,100,Highlight,Q435,NA,0
1308,R_2E5y1l5Bo2gRXiJ,TRUE,100,Highlight,Q435,NA,0
1310,R_3RdW4gV3d4z4J2q,TRUE,100,Normal,Q435,NA,0
1314,R_2Ph4LN25XWvNOkL,TRUE,100,Passage,Q435,NA,0
1315,R_2bVrZR8XSbbYScM,TRUE,100,Normal,Q435,NA,0
1316,R_2pKNguCsDwZZ4Tc,TRUE,100,Highlight,Q435,NA,0
1317,R_25F8XDs8qoJqTTd,TRUE,100,Passage,Q435,NA,0
1324,R_3EYxksglbUEP1RI,TRUE,100,Passage,Q435,NA,0
1325,R_DCz9gIO7TvimUUx,TRUE,100,Normal,Q435,NA,0
1333,R_1fk3n9y6BWQB0sJ,TRUE,100,Normal,Q435,NA,0
1342,R_3edWI1B29ZvTyz6,TRUE,100,Highlight,Q435,NA,0
1344,R_3lWfXlMLnwfhovJ,TRUE,100,Normal,Q435,NA,0
1347,R_3EKozJioeyPWKZt,TRUE,100,Highlight,Q435,NA,0
1348,R_2ElZ0UfTvYRjMUw,TRUE,100,Passage,Q435,NA,0
1349,R_7OMHhUjqyHhxL21,TRUE,100,Normal,Q435,NA,0
1353,R_1mQlG3TnjNCktl2,TRUE,100,Normal,Q435,NA,0
1355,R_1dKdYH54DUtlUP0,TRUE,100,Normal,Q435,NA,0
1357,R_NVyhz14W7BDvKJH,TRUE,100,Highlight,Q435,NA,0
1358,R_1gbAmdKjg6darTR,TRUE,100,Passage,Q435,NA,0
1361,R_8D4auXgEF7mWJEd,TRUE,100,Passage,Q435,NA,0
1362,R_2thUg531IE5CJZN,TRUE,100,Highlight,Q435,NA,0
1366,R_3oGR6vRxzRI4q1z,TRUE,100,Normal,Q435,NA,0
1376,R_2bNNujEw4Apc4k6,TRUE,100,Normal,Q435,NA,0
1377,R_269KRiLE2YyU8QH,TRUE,100,Normal,Q435,NA,0
1379,R_1JVMqXBXvBEK0OJ,TRUE,100,Highlight,Q435,NA,0
1383,R_21alDN6R6IP9TQc,TRUE,100,Highlight,Q435,NA,0
1384,R_DMLqLn1dwofZIWt,TRUE,100,Passage,Q435,NA,0
1387,R_3J90hN5j6p3Iu36,TRUE,100,Highlight,Q435,NA,0
1393,R_1K74YN41u7CZ1yW,TRUE,100,Normal,Q435,NA,0
1397,R_3qO7sZ1dik1P0Z1,TRUE,100,Highlight,Q435,NA,0
1398,R_2uxMU3uPfcyCXLA,TRUE,100,Normal,Q435,NA,0
1402,R_1luVf7AdsaFWERM,TRUE,100,Normal,Q435,NA,0
1405,R_SGF18rkSm6hhiQV,TRUE,100,Highlight,Q435,NA,0
1409,R_yVF4TcbrjpoUIIF,TRUE,100,Highlight,Q435,NA,0
1413,R_1i2987A6fE019j7,TRUE,100,Normal,Q435,NA,0
1414,R_1nOZHJdIX2lyUly,TRUE,100,Passage,Q435,NA,0
1422,R_1l4UY6s2cgki7NK,TRUE,100,Passage,Q435,NA,0
1423,R_7NFZbxzgkIAWmBz,TRUE,100,Highlight,Q435,NA,0
1429,R_3G6Pnu6RqVlvaD6,TRUE,100,Highlight,Q435,NA,0
1430,R_3IRhfqg3P3UFks3,TRUE,100,Highlight,Q435,NA,0
1435,R_3Eu43fJ6qryB1nG,TRUE,100,Highlight,Q435,NA,0
1436,R_broKvk5h1rlw0Qp,TRUE,100,Highlight,Q435,NA,0
1442,R_2ZOhi7geypF1TQx,TRUE,100,Normal,Q435,NA,0
1446,R_11bEhdxDKuDg7Dq,TRUE,100,Passage,Q435,NA,0
1449,R_1CgcGKdhazJNX3o,TRUE,100,Passage,Q435,NA,0
1452,R_1g79cyX9IsucinY,TRUE,100,Normal,Q435,NA,0
1453,R_2SAM4FuAvefw9cd,TRUE,100,Highlight,Q435,NA,0
1454,R_27xMPh2AVjwhEDj,TRUE,100,Passage,Q435,NA,0
1460,R_22LDGdQQMlI4Syv,TRUE,100,Highlight,Q435,NA,0
1463,R_27r0xXcfFFIOtsm,TRUE,100,Normal,Q435,NA,0
1473,R_1Kf2sLOQgDQi0Np,TRUE,100,Passage,Q435,NA,0
1474,R_3PFvGNmuimyXpqM,TRUE,100,Normal,Q435,NA,0
1475,R_3nrpKF8EX6QfM9q,TRUE,100,Passage,Q435,NA,0
1480,R_2aeM7u3WkyzzpAd,TRUE,100,Highlight,Q435,NA,0
1482,R_2qaNDQO8FxahZjP,TRUE,100,Normal,Q435,NA,0
1484,R_3n0Frr1N5an9CRR,TRUE,100,Passage,Q435,NA,0
1487,R_3LaUBELvoC38Bj2,TRUE,100,Normal,Q435,NA,0
1488,R_27PQv3aKRwjXDzO,TRUE,100,Passage,Q435,NA,0
1489,R_3fxG3hjXK4rCsKa,TRUE,100,Highlight,Q435,NA,0
1493,R_1IYR3IPUnfyVRKQ,TRUE,100,Passage,Q435,NA,0
1494,R_Twrz7ssvwffiysh,TRUE,100,Normal,Q435,NA,0
1495,R_PHgaZSnYtbigAX7,TRUE,100,Highlight,Q435,NA,0
1498,R_1HizLeIKAKI9mPQ,TRUE,100,Highlight,Q435,NA,0
1504,R_2SpC2tMG4QDA9Oa,TRUE,100,Normal,Q435,NA,0
1506,R_2QPYjdl4KDhSsl7,TRUE,100,Highlight,Q435,NA,0
1511,R_2WIH9Y5pzVmkJ9u,TRUE,100,Highlight,Q435,NA,0
1520,R_C7ep5PzJdYyq03n,TRUE,100,Normal,Q435,NA,0
1547,R_3MzBvC6HtWArs0t,TRUE,100,Passage,Q435,NA,0
1548,R_30qwqWdGwEEf9LN,TRUE,100,Highlight,Q435,NA,0
1557,R_WAR3d6XDN89ge5z,TRUE,100,Normal,Q435,NA,0
1558,R_rcCfFlyrZFocDJv,TRUE,100,Passage,Q435,NA,0
1560,R_31FdRW4XeDcepbE,TRUE,100,Normal,Q435,NA,0
1561,R_2VJf3awmGb4KWm7,TRUE,100,Normal,Q435,NA,0
1567,R_2Vf5MLOEzLPdqq8,TRUE,100,Normal,Q435,NA,0
1571,R_3EA6p3CiuWLlUXC,TRUE,100,Highlight,Q435,NA,0
1577,R_2fqX4YQUV3KRUe5,TRUE,100,Passage,Q435,NA,0
1579,R_11jvwhZ9aDbXzZi,TRUE,100,Passage,Q435,NA,0
1580,R_1jiyjKAEs2mZr76,TRUE,100,Normal,Q435,NA,0
1581,R_u1yEAtZT3MZqXSx,TRUE,100,Highlight,Q435,NA,0
1582,R_DqI0yH9ZJsFugpP,TRUE,100,Passage,Q435,NA,0
1588,R_O7Poz2bmtY4abex,TRUE,100,Passage,Q435,NA,0
1596,R_3et2qnbKnqg2aTE,TRUE,100,Passage,Q435,NA,0
1598,R_2tyQnBsQuwV6NTj,TRUE,100,Passage,Q435,NA,0
1602,R_1ri7THxs18OvFxF,TRUE,100,Passage,Q435,NA,0
1605,R_3prvhBPpCry73Lj,TRUE,100,Highlight,Q435,NA,0
1608,R_2S06Q9RT68fW5M4,TRUE,100,Passage,Q435,NA,0
1609,R_RKucqPSMyShkXGp,TRUE,100,Passage,Q435,NA,0
1613,R_3pl3dQon7gRLwtg,TRUE,100,Passage,Q435,NA,0
1614,R_3HTbL33p7eH1NPC,TRUE,100,Passage,Q435,NA,0
1617,R_24oAJurd1WbTB3y,TRUE,100,Passage,Q435,NA,0
1619,R_1jpp5j8OJW8ZWPL,TRUE,100,Highlight,Q435,NA,0
1620,R_2COKhbzCiUVPut3,TRUE,100,Highlight,Q435,NA,0
1621,R_cCnd8OYjatkNOet,TRUE,100,Passage,Q435,NA,0
1623,R_R53w7jYMTzrko6t,TRUE,100,Passage,Q435,NA,0
1624,R_1oB8wFRHgAaZwfn,TRUE,100,Normal,Q435,NA,0
1627,R_2qmTIHw3YxJVWYF,TRUE,100,Normal,Q435,NA,0
1629,R_3oTsG4AwxR6DCa4,TRUE,100,Normal,Q435,NA,0
1631,R_2tnBLxk8VHNKnHC,TRUE,100,Highlight,Q435,NA,0
1636,R_2DYW9KGAbnKfawj,TRUE,100,Highlight,Q435,NA,0
1639,R_1KcZ8y3bqddn789,TRUE,100,Normal,Q435,NA,0
1641,R_2BbxgnkzpYNmwyx,TRUE,100,Highlight,Q435,NA,0
1651,R_32KNCvxUBO46cZJ,TRUE,100,Highlight,Q435,NA,0
1654,R_1dyTtbBRvdVFG2D,TRUE,100,Normal,Q435,NA,0
1655,R_1rw5HfDwAokcmI0,TRUE,100,Highlight,Q435,NA,0
1656,R_3PTBBCqVCT2TlcA,TRUE,100,Passage,Q435,NA,0
1659,R_2eRKXe0YZdVzznl,TRUE,100,Normal,Q435,NA,0
1663,R_bwHmE4Z59DzAqt3,TRUE,100,Highlight,Q435,NA,0
1674,R_3hxQ4rXGtshOKww,TRUE,100,Passage,Q435,NA,0
1684,R_22Dhmhy9iPvu5G8,TRUE,100,Normal,Q435,NA,0
1687,R_BFAGRdkgUS8mnVD,TRUE,100,Normal,Q435,NA,0
1692,R_3JmWaTWYnJ3FHQw,TRUE,100,Highlight,Q435,NA,0
1694,R_3s5jXDY4OS98rUX,TRUE,100,Passage,Q435,NA,0
1697,R_3HRJcA3FxvhYPPG,TRUE,100,Passage,Q435,NA,0
1371,R_2riHOjMPOaXyOAW,TRUE,100,Highlight,Q435,no clue,0
1670,R_PZMW8CGO4O8DbSp,TRUE,100,Normal,Q435,no clue,0
1354,R_3KC3H3VELJPS5G8,TRUE,100,Highlight,Q435,not sure,0
1533,R_1OId3jAYBgYZSWC,TRUE,100,Highlight,Q435,not sure,0
1535,R_2tmmh1sgHXrtk5y,TRUE,100,Passage,Q435,p,0
1587,R_1IN9fcIToghSChF,TRUE,100,Highlight,Q435,p,0
1626,R_6MfaExg1vUNRF0l,TRUE,100,Passage,Q435,parameter,0
1658,R_1l9Ig5WIrOTGEOp,TRUE,100,Passage,Q435,percolation,0
1394,R_BtufUSHlR6MrsnT,TRUE,100,Passage,Q435,permidity,0
1185,R_2rwoMeBXKyBV1s2,TRUE,100,Highlight,Q435,permification,0
1478,R_qEfhQoDUiLkIczT,TRUE,100,Passage,Q435,permitable,0
1522,R_30v0M7G6ciojJNq,TRUE,100,Highlight,Q435,phimeter,0
1245,R_2Pv3IkJxlWGt7kj,TRUE,100,Highlight,Q435,pipes,0
1543,R_2algaKasB0uFo0I,TRUE,100,Normal,Q435,pipes,0
1514,R_2fIBJeE804RyBbb,TRUE,100,Highlight,Q435,pliability,0
1209,R_2OPAXIvBv2tKmxC,TRUE,100,Highlight,Q435,polarity,0
1416,R_1pyRy3HJzlyfwYs,TRUE,100,Normal,Q435,pollution,0
1141,R_xFvPUwyjNzZ3ggF,TRUE,100,Passage,Q435,pore,0
1329,R_3NQJbRw3vK8c3Ik,TRUE,100,Normal,Q435,pore,0
1417,R_12R1ONE0Wl3GaVX,TRUE,100,Highlight,Q435,pore-something,0
1159,R_9tBeIH2PJzu5TTr,TRUE,100,Highlight,Q435,poreality,0
1175,R_ZgT9FoBvnPGqlm9,TRUE,100,Highlight,Q435,pores,0
1191,R_31XWOeCdB7paziT,TRUE,100,Normal,Q435,pores,0
1217,R_85Josxq3CUyQ3IJ,TRUE,100,Passage,Q435,pores,0
1233,R_UhaWGzuuBXEfMYN,TRUE,100,Passage,Q435,pores,0
1279,R_3DDyWenbWrWLiKJ,TRUE,100,Normal,Q435,pores,0
1360,R_2xW6IbOvdM39TYm,TRUE,100,Normal,Q435,Pores,0
1375,R_R7Snz9ZbzSLBRpT,TRUE,100,Highlight,Q435,pores,0
1419,R_1rIDttzW7rBQAKJ,TRUE,100,Passage,Q435,pores,0
1465,R_T8bpwk73iLlt8rL,TRUE,100,Normal,Q435,pores,0
1497,R_sMv2s95DAQxhFxT,TRUE,100,Passage,Q435,pores,0
1534,R_3rZJfG638Pzewgs,TRUE,100,Normal,Q435,pores,0
1568,R_3FQenqEC9d3k9Dy,TRUE,100,Normal,Q435,pores,0
1693,R_74EE5c5w4Vcwx57,TRUE,100,Passage,Q435,pores,0
1403,R_2AXQBFwaadD5EnH,TRUE,100,Highlight,Q435,Porisoty,0
1145,R_3GiBeaOotyeov3r,TRUE,100,Highlight,Q435,porosity,0
1172,R_2dGF17dtOPnSvsn,TRUE,100,Highlight,Q435,porosity,0
1199,R_33EjDTDBUeKfPTX,TRUE,100,Passage,Q435,porosity,0
1211,R_eQJOWSkyTM3bLNL,TRUE,100,Highlight,Q435,porosity,0
1216,R_3ELkQzmUAFKt2gI,TRUE,100,Highlight,Q435,porosity,0
1220,R_eX5zGEUl5ObE31D,TRUE,100,Normal,Q435,porosity,0
1230,R_1hFEOk9ZcNHSFch,TRUE,100,Highlight,Q435,Porosity,0
1247,R_2pSIwq2mqqkwcxt,TRUE,100,Highlight,Q435,porosity,0
1248,R_vBJQnHHYaPWOE6t,TRUE,100,Normal,Q435,porosity,0
1290,R_vcVHIXYRM82ropH,TRUE,100,Passage,Q435,porosity,0
1296,R_1EXpqyU0fzn9bha,TRUE,100,Passage,Q435,Porosity,0
1298,R_3oRQMbG7zzVvRYV,TRUE,100,Normal,Q435,porosity,0
1328,R_2D6zyKhoYS1aova,TRUE,100,Highlight,Q435,porosity,0
1340,R_1gejSCG9U3t3Kl0,TRUE,100,Normal,Q435,porosity,0
1382,R_2Xj4gXVYvhBx2Ry,TRUE,100,Passage,Q435,porosity,0
1412,R_21A1WX1EDVIEYlt,TRUE,100,Highlight,Q435,porosity,0
1415,R_10Ocg6ZgfpYINpT,TRUE,100,Passage,Q435,porosity,0
1433,R_1jjguBUhZfaidgm,TRUE,100,Normal,Q435,porosity,0
1467,R_0cDAFoyUZ8xU5Il,TRUE,100,Passage,Q435,porosity,0
1491,R_2wcXiX7WWVu8p6N,FALSE,98,Highlight,Q435,porosity,0
1492,R_3qL2WIz0qYNwsBf,TRUE,100,Normal,Q435,porosity,0
1510,R_3I49ugvYYsRfXDy,TRUE,100,Normal,Q435,porosity,0
1518,R_3HMOtDmMV4LKbKm,TRUE,100,Passage,Q435,porosity,0
1572,R_2R4fU4KLkHkKhvq,TRUE,100,Passage,Q435,Porosity,0
1643,R_30khx9TnpPbOFaL,TRUE,100,Highlight,Q435,Porosity,0
1653,R_Q5r6JSmVTQRRhUB,TRUE,100,Highlight,Q435,porosity,0
1685,R_2xK1zatEhxKsTkR,TRUE,100,Passage,Q435,Porosity,0
1541,R_3FOKTsTiDHSA7v5,TRUE,100,Normal,Q435,Porotify,0
1323,R_2VpCDeALlM7KvHl,TRUE,100,Highlight,Q435,porous,0
1334,R_2RODQFHktdd2cTr,TRUE,100,Passage,Q435,porous,0
1351,R_2D1WzxaIWR7oB26,TRUE,100,Passage,Q435,porous,0
1459,R_1mXIb9YtbJAcjK1,TRUE,100,Normal,Q435,porous,0
1695,R_YXsT79eefQoDHSp,TRUE,100,Passage,Q435,porous,0
1336,R_Tejq5zkmWmmaNjP,TRUE,100,Highlight,Q435,porsisty,0
1267,R_3pbEEnhuruQxgMv,TRUE,100,Passage,Q435,porus,0
1260,R_2wLgZ0TW9Ai4X12,TRUE,100,Passage,Q435,pository,0
1184,R_3pbd7EisxVu0Dul,TRUE,100,Passage,Q435,posterity,0
1462,R_26gWgRsHaP60jZN,TRUE,100,Normal,Q435,pourousness,0
1469,R_3HjotYmeBe1aZae,TRUE,100,Highlight,Q435,pressure,0
1490,R_W21US4FUsuZLgY1,TRUE,100,Passage,Q435,pressure,0
1444,R_V3BfkJzOfGwbA2J,TRUE,100,Passage,Q435,ruler,0
1193,R_1DAXMwE9eKdz1h4,TRUE,100,Normal,Q435,salicity,0
1399,R_0uYH5I8JBiXG5qx,TRUE,100,Passage,Q435,Soil,0
1156,R_1Fu1zlZqrDUL7zZ,TRUE,100,Passage,Q435,space,0
1200,R_3eaYXwJcd97nmEB,TRUE,100,Highlight,Q435,space,0
1385,R_1jE8vQXJWMIVJ1n,TRUE,100,Normal,Q435,space,0
1574,R_3I4gHeyOnEZY2dz,TRUE,100,Normal,Q435,space,0
1599,R_2X657TOyLl3ZsFP,TRUE,100,Highlight,Q435,space,0
1691,R_2VD4JNQpV2f1zOi,TRUE,100,Normal,Q435,Space,0
1501,R_3fAVXbJ5euIMCnt,TRUE,100,Highlight,Q435,stone,0
1174,R_1lgAGK4E7jw50dQ,TRUE,100,Highlight,Q435,stream,0
1319,R_25MEkH0e08A7wSe,TRUE,100,Normal,Q435,table,0
1388,R_3n79ZmXx3omsjbG,TRUE,100,Passage,Q435,table,0
1275,R_ZrsKRJKVsi11cop,TRUE,100,Normal,Q435,Tough,0
1203,R_UXU548n56wzFbGx,TRUE,100,Normal,Q435,tunnels,0
1313,R_vc6o5CfJDlzlyI9,TRUE,100,Normal,Q435,underground soil,0
1150,R_TnjRLjQ0vgL3kmB,TRUE,100,Passage,Q435,volume,0
1134,R_3pamGouhRq23Zsc,TRUE,100,Normal,Q435,water,0
1301,R_2woAr9fF10l2bs1,TRUE,100,Normal,Q435,water,0
1424,R_3CCrKB2XByIYRXM,TRUE,100,Highlight,Q435,water,0
1589,R_26c2KFqCcaZZAXb,TRUE,100,Normal,Q435,water,0
1677,R_6s9gSD0vkLRjCH7,TRUE,100,Normal,Q435,water,0
1681,R_1Ln9xIWNIT7LeL1,TRUE,100,Highlight,Q435,water,0
1635,R_3qkXD1GTLU7mpdZ,TRUE,100,Highlight,Q435,water flow,0
1437,R_2fEgz5oiCUzvDHG,TRUE,100,Normal,Q435,water level,0
1515,R_1QmwItbplK6bOye,TRUE,100,Highlight,Q435,Water system,0
1251,R_e4CKyVByiMCPgIN,TRUE,100,Passage,Q435,water tables,0
1468,R_1r19di9SzoCwviq,TRUE,100,Highlight,Q435,water tables,0
1483,R_3gZWlaOLYttQXTT,TRUE,100,Passage,Q435,well,0
1367,R_5t2Y88FOd0eW34d,TRUE,100,Passage,Q435,wells,0
1675,R_2PtlwEbdQGLRRjI,TRUE,100,Normal,Q435,wells,0
1698,R_1lip6vYq32kFctd,TRUE,100,Normal,Q435,Landform,0
2077,R_2WIH9Y5pzVmkJ9u,TRUE,100,Highlight,Q436,?,0
2196,R_1LSfIFI7U1VaLnj,TRUE,100,Highlight,Q436,?,0
1921,R_1dKdYH54DUtlUP0,TRUE,100,Normal,Q436,abandoned,0
1806,R_YXD3wVBaeeMGniV,TRUE,100,Normal,Q436,access,0
1910,R_3lWfXlMLnwfhovJ,TRUE,100,Normal,Q436,aquifer,0
2141,R_10O7AVRKjXmF2vE,TRUE,100,Passage,Q436,aquification,0
1826,R_2wLgZ0TW9Ai4X12,TRUE,100,Passage,Q436,aquified,0
1835,R_2Pna07D0j5sZl6s,TRUE,100,Highlight,Q436,aquified,0
2124,R_rcCfFlyrZFocDJv,TRUE,100,Passage,Q436,aquified,0
2241,R_2PtlwEbdQGLRRjI,TRUE,100,Normal,Q436,aquified,0
2261,R_YXsT79eefQoDHSp,TRUE,100,Passage,Q436,aquified,0
2055,R_3fxG3hjXK4rCsKa,TRUE,100,Highlight,Q436,artesian,0
2064,R_1HizLeIKAKI9mPQ,TRUE,100,Highlight,Q436,artisan,0
1752,R_3lMSAfdPPu8obJm,TRUE,100,Normal,Q436,artisian,0
2084,R_3HMOtDmMV4LKbKm,TRUE,100,Passage,Q436,artisian,0
